Years log(V/Vpl)@P1 log(V/Vpl)@P2 
17.119	1.0652	-0.54953
17.123	1.1787	-0.5496
17.125	1.2601	-0.54965
17.129	1.3674	-0.5497
17.132	1.4504	-0.54973
17.135	1.5232	-0.54975
17.138	1.5918	-0.54976
17.141	1.6467	-0.54977
17.145	1.6973	-0.54976
17.147	1.7279	-0.54974
17.15	1.7582	-0.54971
17.153	1.803	-0.54967
17.156	1.9149	-0.54961
17.159	2.8509	-0.5493
17.162	1.8243	-0.54903
17.165	1.5338	-0.54886
17.168	1.3292	-0.5487
17.171	1.1904	-0.54856
17.174	1.0671	-0.54842
17.177	0.97377	-0.5483
17.18	0.86295	-0.54812
17.184	0.77611	-0.54796
17.187	0.70875	-0.54781
17.191	0.63321	-0.54762
17.197	0.54655	-0.54735
17.199	0.50419	-0.5472
17.204	0.43844	-0.54693
17.209	0.3843	-0.54667
17.215	0.3219	-0.54632
17.219	0.27977	-0.54605
17.223	0.2438	-0.54579
17.227	0.20964	-0.54551
17.231	0.17119	-0.54517
17.237	0.1261	-0.54472
17.242	0.093196	-0.54434
17.247	0.061079	-0.54394
17.253	0.024112	-0.54342
17.26	-0.017056	-0.54277
17.267	-0.053959	-0.5421
17.274	-0.08893	-0.54139
17.281	-0.12515	-0.54057
17.291	-0.16746	-0.53946
17.303	-0.21688	-0.53795
17.31	-0.24314	-0.53704
17.318	-0.27192	-0.53593
17.33	-0.31097	-0.53423
17.346	-0.36068	-0.53169
17.358	-0.39388	-0.52972
17.371	-0.42801	-0.52741
17.387	-0.46537	-0.52451
17.403	-0.50312	-0.52112
17.416	-0.53041	-0.51833
17.43	-0.55794	-0.51519
17.445	-0.58644	-0.51153
17.462	-0.61655	-0.50717
17.481	-0.64779	-0.50201
